21.062529,105.783989,06:11:22,17
21.062883,105.784096,06:11:27,28
21.063395,105.784218,06:11:35,29
21.064093,105.784393,06:11:43,32
21.064692,105.784554,06:11:51,29
21.06534,105.784714,06:11:59,30
21.065895,105.784836,06:12:07,30
21.06653,105.784996,06:12:15,33
21.067255,105.785172,06:12:23,29
21.067789,105.785286,06:12:31,24
21.06826,105.785362,06:12:39,20
21.068762,105.785423,06:12:47,23
21.069313,105.7855,06:12:55,28
21.069849,105.785583,06:13:03,24
21.070078,105.785583,06:13:09,9
21.07012,105.785576,06:13:11,7
21.070162,105.785576,06:13:21,2
21.070179,105.785576,06:13:22,6
21.070379,105.785576,06:13:29,11
21.070539,105.785568,06:13:34,13
21.070774,105.785576,06:13:39,20
21.071291,105.785606,06:13:47,26
21.071705,105.785637,06:13:55,21
21.072208,105.785683,06:14:03,28
21.072954,105.785759,06:14:11,34
21.073668,105.785835,06:14:19,36
21.074331,105.785889,06:14:27,38
21.075203,105.78598,06:14:35,39
21.075901,105.786095,06:14:43,39
21.076645,105.786423,06:14:51,31
21.076824,105.78653,06:14:56,4
21.076857,105.786537,06:15:10,6
21.076881,105.786552,06:15:11,10
21.077003,105.786644,06:15:16,9
21.077166,105.786743,06:15:21,16
21.077398,105.786888,06:15:26,20
21.077719,105.787079,06:15:34,19
21.078184,105.787354,06:15:42,28
21.078697,105.787682,06:15:50,31
21.07929,105.78801,06:15:58,34
21.080004,105.788292,06:16:06,39
21.080639,105.788445,06:16:14,43
21.081686,105.788467,06:16:22,41
21.08259,105.788269,06:16:30,47
21.083519,105.787956,06:16:38,48
21.084438,105.787621,06:16:46,46
21.08527,105.787315,06:16:54,42
21.086098,105.787033,06:17:02,43
21.086935,105.786751,06:17:10,44
21.087814,105.786453,06:17:18,46
21.088726,105.78614,06:17:26,47
21.089624,105.785873,06:17:34,45
21.09054,105.785858,06:17:42,45
21.091457,105.785934,06:17:50,44
21.092396,105.786018,06:17:58,45
21.093325,105.786079,06:18:06,47
21.094255,105.786148,06:18:14,44
21.095139,105.786217,06:18:22,44
21.096025,105.786285,06:18:30,43
21.096903,105.786354,06:18:38,42
21.097727,105.786415,06:18:46,41
21.098585,105.786484,06:18:54,44
21.09951,105.78656,06:19:02,46
21.10042,105.786636,06:19:10,45
21.101349,105.786713,06:19:18,46
21.102283,105.786789,06:19:26,47
21.103212,105.786858,06:19:34,46
21.104156,105.786934,06:19:42,48
21.10511,105.78701,06:19:50,47
21.106037,105.787079,06:19:58,44
21.106882,105.787148,06:20:06,41
21.107697,105.787186,06:20:14,39
21.108469,105.787025,06:20:22,39
21.109243,105.786751,06:20:30,39
21.110025,105.786476,06:20:38,41
21.110861,105.786201,06:20:46,43
21.111652,105.785919,06:20:54,41
21.112419,105.785667,06:21:02,36
21.113071,105.785454,06:21:10,33
21.113777,105.785225,06:21:18,38
21.114523,105.785065,06:21:26,32
21.11508,105.785217,06:21:34,26
21.115471,105.785515,06:21:42,22
21.115808,105.785912,06:21:50,27
21.116032,105.786407,06:21:58,25
21.116062,105.786987,06:22:06,24
21.116064,105.787376,06:22:14,18
21.116047,105.787689,06:22:22,15
21.116047,105.78801,06:22:30,13
21.116022,105.788353,06:22:38,18
21.116001,105.788864,06:22:46,20
21.115978,105.789337,06:22:54,22
21.115973,105.789757,06:23:02,20
21.115959,105.790237,06:23:10,23
21.115952,105.790398,06:23:13,13
21.11595,105.790459,06:23:15,7
21.115931,105.790604,06:23:33,10
21.115932,105.79081,06:23:38,14
21.115929,105.791061,06:23:43,21
21.115894,105.791557,06:23:51,22
21.115879,105.792099,06:23:59,28
21.115894,105.792747,06:24:07,31
21.115877,105.793472,06:24:15,31
21.115942,105.79409,06:24:23,25
21.11599,105.794479,06:24:31,18
21.116026,105.794975,06:24:39,21
21.116087,105.795471,06:24:47,27
21.11622,105.796158,06:24:55,33
21.116394,105.796844,06:25:03,33
21.116592,105.797516,06:25:11,34
21.116852,105.798241,06:25:19,37
21.117142,105.799004,06:25:27,36
21.117403,105.799713,06:25:35,37
21.117704,105.800484,06:25:43,40
21.117998,105.801247,06:25:51,38
21.118511,105.802612,06:26:07,38
21.118803,105.803329,06:26:15,32
21.11907,105.804085,06:26:23,40
21.119366,105.804901,06:26:31,41
21.119713,105.805756,06:26:39,44
21.120047,105.806648,06:26:47,45
21.120359,105.807526,06:26:55,43
21.120634,105.808273,06:27:03,41
21.120949,105.80912,06:27:11,43
21.121321,105.810135,06:27:18,46
21.121603,105.810974,06:27:26,40
21.121826,105.811836,06:27:35,42
21.122013,105.812675,06:27:43,40
21.122156,105.813583,06:27:50,40
21.122185,105.814278,06:27:58,22
21.122187,105.814316,06:28:00,12
21.122192,105.814415,06:28:05,9
21.122194,105.814438,06:28:07,9
21.122215,105.814636,06:28:12,17
21.122238,105.814865,06:28:17,15
21.122345,105.814995,06:28:22,11
21.122768,105.814941,06:28:30,26
21.123449,105.814926,06:28:38,35
21.124128,105.814926,06:28:46,30
21.124454,105.815117,06:28:54,17
21.124481,105.815598,06:29:02,29
21.124481,105.816406,06:29:10,41
21.124472,105.817375,06:29:18,48
21.124477,105.818443,06:29:26,49
21.12447,105.819534,06:29:34,52
21.124468,105.820679,06:29:42,53
21.12447,105.821838,06:29:50,55
21.124472,105.823021,06:29:58,55
21.124468,105.82412,06:30:06,49
21.124453,105.82518,06:30:14,49
21.124472,105.826149,06:30:22,43
21.124464,105.827095,06:30:30,44
21.12447,105.828033,06:30:38,45
21.12446,105.829025,06:30:46,46
21.124456,105.830032,06:30:54,47
21.12446,105.831123,06:31:02,51
21.124397,105.832298,06:31:10,54
21.124201,105.83342,06:31:18,51
21.123905,105.834465,06:31:26,48
21.123528,105.835403,06:31:34,46
21.123106,105.836235,06:31:42,43
21.122713,105.836884,06:31:50,30
21.122873,105.837265,06:31:57,24
21.123299,105.837677,06:32:05,32
21.123072,105.838394,06:32:13,38
21.122585,105.839081,06:32:21,39
21.122156,105.839836,06:32:29,40
21.122049,105.840622,06:32:37,36
